mall_id,mall_name,titles,links,default price,promotional_price,rating,num_reviews,num_sold,num_available,num_like,detrailed_product
sp.btw2,Aviano Menswear,"Áo Polo Nam AVIANO Lé Vai Thiết Kế Cổ Phối Thời Trang, Áo Thun Nam Có Cổ Chất Liệu Thoáng Khí",https://shopee.vn/%C3%81o-Polo-Nam-AVIANO-L%C3%A9-Vai-Thi%E1%BA%BFt-K%E1%BA%BF-C%E1%BB%95-Ph%E1%BB%91i-Th%E1%BB%9Di-Trang-%C3%81o-Thun-Nam-C%C3%B3-C%E1%BB%95-Ch%E1%BA%A5t-Li%E1%BB%87u-Tho%C3%A1ng-Kh%C3%AD-i.40342563.17092977085?sp_atk=5f0496e4-2a77-4f50-9d21-e347db9142d6&xptdk=5f0496e4-2a77-4f50-9d21-e347db9142d6,₫378.000,₫139.000,4.9,127,487,148 sản phẩm có sẵn,Đã thích (160),"{'Danh Mục': 'Shopee\nThời Trang Nam\nÁo\nÁo Polo', 'Thương hiệu': 'AVIANO', 'Xuất xứ': 'Việt Nam', 'Chiều dài tay áo': 'Tay ngắn', 'Mẫu': 'Trơn', 'Kho hàng': '148', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,"Áo Polo AVIANO Thiết Kế Viền Sọc Cổ Thời Trang, Áo Polo Nam Ngắn Tay Chất Liệu Thấm Hút Mồ Hôi, 5 Màu Basic Dễ Phối Đồ",https://shopee.vn/%C3%81o-Polo-AVIANO-Thi%E1%BA%BFt-K%E1%BA%BF-Vi%E1%BB%81n-S%E1%BB%8Dc-C%E1%BB%95-Th%E1%BB%9Di-Trang-%C3%81o-Polo-Nam-Ng%E1%BA%AFn-Tay-Ch%E1%BA%A5t-Li%E1%BB%87u-Th%E1%BA%A5m-H%C3%BAt-M%E1%BB%93-H%C3%B4i-5-M%C3%A0u-Basic-D%E1%BB%85-Ph%E1%BB%91i-%C4%90%E1%BB%93-i.40342563.23926882821?sp_atk=364fd0c4-e6c5-41a0-8819-e8d1b8f3b745&xptdk=364fd0c4-e6c5-41a0-8819-e8d1b8f3b745,₫378.000,₫139.000,4.9,215,663,102 sản phẩm có sẵn,Đã thích (59),"{'Danh Mục': 'Shopee\nThời Trang Nam\nÁo\nÁo Polo', 'Thương hiệu': 'AVIANO', 'Xuất xứ': 'Việt Nam', 'Chiều dài tay áo': 'Tay ngắn', 'Mẫu': 'Trơn', 'Kho hàng': '102', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,"Bộ Quần Áo Nam AVIANO Thiết Kế Can Vai, Bộ Đồ Nam Thể Thao Chất Liệu Poly Coolmax Thấm Hút Mồ Hôi",https://shopee.vn/B%E1%BB%99-Qu%E1%BA%A7n-%C3%81o-Nam-AVIANO-Thi%E1%BA%BFt-K%E1%BA%BF-Can-Vai-B%E1%BB%99-%C4%90%E1%BB%93-Nam-Th%E1%BB%83-Thao-Ch%E1%BA%A5t-Li%E1%BB%87u-Poly-Coolmax-Th%E1%BA%A5m-H%C3%BAt-M%E1%BB%93-H%C3%B4i-i.40342563.21474229291?sp_atk=64485fb2-805d-4d9a-bde4-3f68e0f292da&xptdk=64485fb2-805d-4d9a-bde4-3f68e0f292da,₫410.000,₫205.000,4.9,119,378,42 sản phẩm có sẵn,Đã thích (48),"{'Danh Mục': 'Shopee\nThời Trang Nam\nĐồ Bộ', 'Thương hiệu': 'AVIANO', 'Kho hàng': '42', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,"Bộ Quần Áo Nam AVIANO Cổ Tròn Tay Ngắn, Bộ Đồ Nam Thiết Kế Kẻ Sọc Ngang Thời Trang",https://shopee.vn/B%E1%BB%99-Qu%E1%BA%A7n-%C3%81o-Nam-AVIANO-C%E1%BB%95-Tr%C3%B2n-Tay-Ng%E1%BA%AFn-B%E1%BB%99-%C4%90%E1%BB%93-Nam-Thi%E1%BA%BFt-K%E1%BA%BF-K%E1%BA%BB-S%E1%BB%8Dc-Ngang-Th%E1%BB%9Di-Trang-i.40342563.19674149522?sp_atk=0b069c27-aaea-425c-beb6-4ad80a4772ef&xptdk=0b069c27-aaea-425c-beb6-4ad80a4772ef,₫538.000,₫199.000,4.8,97,335,132 sản phẩm có sẵn,Đã thích (60),"{'Danh Mục': 'Shopee\nThời Trang Nam\nĐồ Bộ', 'Thương hiệu': 'AVIANO', 'Mùa': 'Mùa hè', 'Xuất xứ': 'Việt Nam', 'Mẫu': 'Sọc', 'Chiều dài áo': 'Dài', 'Cổ áo': 'Cổ tròn', 'Kho hàng': '132', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,"Bộ Đồ Nam AVIANO, Bộ Quần Áo Nam Cổ Tròn Tay Ngắn Kẻ Sọc Thể Thao Thời Trang Chất Poly Coolmax",https://shopee.vn/B%E1%BB%99-%C4%90%E1%BB%93-Nam-AVIANO-B%E1%BB%99-Qu%E1%BA%A7n-%C3%81o-Nam-C%E1%BB%95-Tr%C3%B2n-Tay-Ng%E1%BA%AFn-K%E1%BA%BB-S%E1%BB%8Dc-Th%E1%BB%83-Thao-Th%E1%BB%9Di-Trang-Ch%E1%BA%A5t-Poly-Coolmax-i.40342563.22123149715?sp_atk=8c38dda6-70e0-40b2-9156-5271648f4321&xptdk=8c38dda6-70e0-40b2-9156-5271648f4321,₫538.000,₫199.000,4.9,413,"1,3k",131 sản phẩm có sẵn,Đã thích (246),"{'Danh Mục': 'Shopee\nThời Trang Nam\nĐồ Bộ', 'Thương hiệu': 'AVIANO', 'Mùa': 'Mùa hè', 'Xuất xứ': 'Việt Nam', 'Mẫu': 'Sọc', 'Chiều dài áo': 'Dài', 'Cổ áo': 'Cổ tròn', 'Chất liệu': 'Poly', 'Kho hàng': '131', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,"Bộ Quần Áo Nam AVIANO Polo Cộc Tay, Bộ Quần Áo Nam Mùa Hè Chất  Liệu Poly Coolmax Thoáng Khí",https://shopee.vn/B%E1%BB%99-Qu%E1%BA%A7n-%C3%81o-Nam-AVIANO-Polo-C%E1%BB%99c-Tay-B%E1%BB%99-Qu%E1%BA%A7n-%C3%81o-Nam-M%C3%B9a-H%C3%A8-Ch%E1%BA%A5t-Li%E1%BB%87u-Poly-Coolmax-Tho%C3%A1ng-Kh%C3%AD-i.40342563.18372901659?sp_atk=5a5c3bbd-c2ae-4a32-818b-82013f8fac94&xptdk=5a5c3bbd-c2ae-4a32-818b-82013f8fac94,₫538.000,₫219.000,4.9,1k,3k,361 sản phẩm có sẵn,Đã thích (379),"{'Danh Mục': 'Shopee\nThời Trang Nam\nĐồ Bộ', 'Thương hiệu': 'AVIANO', 'Mùa': 'Mùa hè', 'Xuất xứ': 'Việt Nam', 'Mẫu': 'Sọc', 'Chiều dài áo': 'Dài', 'Kho hàng': '361', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,Áo Dài Tay Cho Bé 4 Màu Phối Thời Trang BELLO LAND,https://shopee.vn/%C3%81o-D%C3%A0i-Tay-Cho-B%C3%A9-4-M%C3%A0u-Ph%E1%BB%91i-Th%E1%BB%9Di-Trang-BELLO-LAND-i.40342563.22809702336?sp_atk=93ef4c55-d4c4-4c76-85b5-6a8cc62e22f2&xptdk=93ef4c55-d4c4-4c76-85b5-6a8cc62e22f2,₫118.000,₫59.000,5.0,63,218,310 sản phẩm có sẵn,Đã thích (11),"{'Danh Mục': 'Shopee\nThời Trang Trẻ Em\nQuần áo em bé\nÁo', 'Thương hiệu': 'Bello land', 'Mẫu': 'Khác', 'Xuất xứ': 'Việt Nam', 'Kho hàng': '310', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,Váy Hoa Phối Cổ Trắng Ren Ngực Cho Bé Gái Thời Trang BELLO LAND,https://shopee.vn/V%C3%A1y-Hoa-Ph%E1%BB%91i-C%E1%BB%95-Tr%E1%BA%AFng-Ren-Ng%E1%BB%B1c-Cho-B%C3%A9-G%C3%A1i-Th%E1%BB%9Di-Trang-BELLO-LAND-i.40342563.14195492447?sp_atk=44f88de3-e040-4c73-a8f3-4f1faf5d28a2&xptdk=44f88de3-e040-4c73-a8f3-4f1faf5d28a2,₫198.000,₫89.000,5.0,24,77,315 sản phẩm có sẵn,Đã thích (9),"{'Danh Mục': 'Shopee\nThời Trang Trẻ Em\nTrang phục bé gái\nVáy/Đầm', 'Thương hiệu': 'Bello land', 'Chiều dài tay áo': 'Dài tay', 'Mẫu': 'Hoa', 'Xuất xứ': 'Việt Nam', 'Kho hàng': '315', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,Váy Bèo Trụ Cổ Sen Cho Bé Gái Thời Trang BELLOLAND,https://shopee.vn/V%C3%A1y-B%C3%A8o-Tr%E1%BB%A5-C%E1%BB%95-Sen-Cho-B%C3%A9-G%C3%A1i-Th%E1%BB%9Di-Trang-BELLOLAND-i.40342563.21365866666?sp_atk=5d076883-ada6-45ea-92fe-76e1526d653b&xptdk=5d076883-ada6-45ea-92fe-76e1526d653b,₫198.000,₫79.000,4.9,39,126,111 sản phẩm có sẵn,Đã thích (15),"{'Danh Mục': 'Shopee\nThời Trang Trẻ Em\nTrang phục bé gái\nVáy/Đầm', 'Thương hiệu': 'Bello land', 'Kho hàng': '111', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,Quần Âu Nam Kèm Móc Di Chuyển Phong Cách Thời Trang AVIANO,https://shopee.vn/Qu%E1%BA%A7n-%C3%82u-Nam-K%C3%A8m-M%C3%B3c-Di-Chuy%E1%BB%83n-Phong-C%C3%A1ch-Th%E1%BB%9Di-Trang-AVIANO-i.40342563.20864377620?sp_atk=11a74007-971d-4b80-886a-08c2cb5ea2b9&xptdk=11a74007-971d-4b80-886a-08c2cb5ea2b9,₫350.000,₫199.000,4.6,24,69,146 sản phẩm có sẵn,Đã thích (31),"{'Danh Mục': 'Shopee\nThời Trang Nam\nQuần Dài/Quần Âu\nQuần Dài', 'Thương hiệu': 'AVIANO', 'Mẫu': 'Trơn', 'Kho hàng': '146', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,Quần Jogger Túi Hộp Thời Trang Nam Trẻ Trung Thiết Kế Cao Cấp AVIANO,https://shopee.vn/Qu%E1%BA%A7n-Jogger-T%C3%BAi-H%E1%BB%99p-Th%E1%BB%9Di-Trang-Nam-Tr%E1%BA%BB-Trung-Thi%E1%BA%BFt-K%E1%BA%BF-Cao-C%E1%BA%A5p-AVIANO-i.40342563.22801297037?sp_atk=7d73e958-6120-4282-9eab-af635d1a78d1&xptdk=7d73e958-6120-4282-9eab-af635d1a78d1,₫350.000,₫129.000,4.8,92,296,,Đã thích (57),"{'Danh Mục': 'Shopee\nThời Trang Nam\nQuần Dài/Quần Âu\nQuần Jogger', 'Thương hiệu': 'AVIANO', 'Chất liệu': 'kaki', 'Mẫu': 'Trơn, In', 'Kho hàng': '835', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,Quần Âu Nam Dài Kèm Móc Di Chuyển Thiết Kế Thời Trang AVIANO,https://shopee.vn/Qu%E1%BA%A7n-%C3%82u-Nam-D%C3%A0i-K%C3%A8m-M%C3%B3c-Di-Chuy%E1%BB%83n-Thi%E1%BA%BFt-K%E1%BA%BF-Th%E1%BB%9Di-Trang-AVIANO-i.40342563.21656243356?sp_atk=116db842-dcfb-4ed1-a118-d5f03c90ce6d&xptdk=116db842-dcfb-4ed1-a118-d5f03c90ce6d,₫350.000,₫199.000,4.7,39,88,,Đã thích (23),"{'Danh Mục': 'Shopee\nThời Trang Nam\nQuần Dài/Quần Âu\nQuần Dài', 'Thương hiệu': 'AVIANO', 'Chiều dài quần': 'Chiều dài đầy đủ', 'Mẫu': 'Trơn', 'Kho hàng': '146', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,Áo Dài Truyền Thống Cách Điệu Thời Trang Cao Cấp NORICK,https://shopee.vn/%C3%81o-D%C3%A0i-Truy%E1%BB%81n-Th%E1%BB%91ng-C%C3%A1ch-%C4%90i%E1%BB%87u-Th%E1%BB%9Di-Trang-Cao-C%E1%BA%A5p-NORICK-i.40342563.19255623993?sp_atk=cedf66b5-b210-4b51-b4dd-787a252cb21b&xptdk=cedf66b5-b210-4b51-b4dd-787a252cb21b,₫1.198.000,₫299.000,4.8,42,143,,Đã thích (217),"{'Danh Mục': 'Shopee\nThời Trang Nữ\nĐồ truyền thống\nĐầm', 'Thương hiệu': 'Norick', 'Chiều dài váy': 'Maxi', 'Mẫu': 'Hoa', 'Kho hàng': '200', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,Quần KaKi Nam Ống Suông Thời Trang Thiết Kế Năng Động AVIANO,https://shopee.vn/Qu%E1%BA%A7n-KaKi-Nam-%E1%BB%90ng-Su%C3%B4ng-Th%E1%BB%9Di-Trang-Thi%E1%BA%BFt-K%E1%BA%BF-N%C4%83ng-%C4%90%E1%BB%99ng-AVIANO-i.40342563.21554048748?sp_atk=20d5f8f0-70bd-415e-9a1a-578b92267c07&xptdk=20d5f8f0-70bd-415e-9a1a-578b92267c07,₫398.000,₫209.000,4.8,190,633,,Đã thích (143),"{'Danh Mục': 'Shopee\nThời Trang Nam\nQuần Dài/Quần Âu\nQuần Dài', 'Thương hiệu': 'AVIANO', 'Chiều dài quần': 'Chiều dài đầy đủ', 'Chất liệu': 'kaki', 'Mẫu': 'Trơn', 'Kiểu dáng quần': 'Đứng', 'Kho hàng': '211', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,Quần Âu Nam Kèm Móc Di Chuyển Thiết Kế Phong Cách Thời Trang AVIANO,https://shopee.vn/Qu%E1%BA%A7n-%C3%82u-Nam-K%C3%A8m-M%C3%B3c-Di-Chuy%E1%BB%83n-Thi%E1%BA%BFt-K%E1%BA%BF-Phong-C%C3%A1ch-Th%E1%BB%9Di-Trang-AVIANO-i.40342563.19753774121?sp_atk=4da99f75-0685-4211-b892-a70f6aaf43f6&xptdk=4da99f75-0685-4211-b892-a70f6aaf43f6,₫350.000,₫199.000,4.8,40,158,,Đã thích (57),"{'Danh Mục': 'Shopee\nThời Trang Nam\nQuần Dài/Quần Âu\nQuần Dài', 'Thương hiệu': 'AVIANO', 'Mẫu': 'Trơn', 'Kho hàng': '146', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,Áo Nỉ Nam Can Tay 5 Màu Thời Trang Thiết Kế Cao Cấp AVIANO,https://shopee.vn/A%CC%81o-N%E1%BB%89-Nam-Can-Tay-5-M%C3%A0u-Th%E1%BB%9Di-Trang-Thi%E1%BA%BFt-K%E1%BA%BF-Cao-C%E1%BA%A5p-AVIANO-i.40342563.18452694959?sp_atk=9c153c4a-c669-468f-9895-69b88fab3492&xptdk=9c153c4a-c669-468f-9895-69b88fab3492,₫438.000,₫189.000 - ₫219.000,4.9,"1,4k","4,5k",,"Đã thích (1,5k)","{'Danh Mục': 'Shopee\nThời Trang Nam\nÁo Hoodie, Áo Len & Áo Nỉ\nÁo Nỉ', 'Thương hiệu': 'AVIANO', 'Xuất xứ': 'Việt Nam', 'Mùa': 'Mùa đông', 'Chất liệu': 'Nỉ', 'Mẫu': 'Trơn', 'Kho hàng': '237838', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,Quần Âu Nam Dài Kèm Móc Di Chuyển Thiết Kế Phong Cách Thời Trang AVIANO,https://shopee.vn/Qu%E1%BA%A7n-%C3%82u-Nam-D%C3%A0i-K%C3%A8m-M%C3%B3c-Di-Chuy%E1%BB%83n-Thi%E1%BA%BFt-K%E1%BA%BF-Phong-C%C3%A1ch-Th%E1%BB%9Di-Trang-AVIANO-i.40342563.17686526234?sp_atk=32657e75-a446-4e0e-98ce-124aab53d0ba&xptdk=32657e75-a446-4e0e-98ce-124aab53d0ba,₫350.000,₫199.000,4.7,124,406,,Đã thích (153),"{'Danh Mục': 'Shopee\nThời Trang Nam\nQuần Dài/Quần Âu\nQuần Dài', 'Thương hiệu': 'AVIANO', 'Chiều dài quần': 'Chiều dài đầy đủ', 'Xuất xứ': 'Việt Nam', 'Mẫu': 'Trơn', 'Kho hàng': '145', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,Quần Jogger Túi Hộp Thời Trang Thiết Kế Cao Cấp AVIANO,https://shopee.vn/Qu%E1%BA%A7n-Jogger-T%C3%BAi-H%E1%BB%99p-Th%E1%BB%9Di-Trang-Thi%E1%BA%BFt-K%E1%BA%BF-Cao-C%E1%BA%A5p-AVIANO-i.40342563.19950214809?sp_atk=8dedc4b1-b1e3-474f-823d-ea6c7d2f651f&xptdk=8dedc4b1-b1e3-474f-823d-ea6c7d2f651f,₫350.000,₫129.000,5.0,31,70,,Đã thích (19),"{'Danh Mục': 'Shopee\nThời Trang Nam\nQuần Dài/Quần Âu\nQuần Jogger', 'Thương hiệu': 'AVIANO', 'Kho hàng': '835', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,Bộ Thể Thao Nam 3 Sọc Mùa Đông Da Cá Chéo Thời Trang Thiết Kế AVIANO,https://shopee.vn/B%E1%BB%99-Th%E1%BB%83-Thao-Nam-3-S%E1%BB%8Dc-M%C3%B9a-%C4%90%C3%B4ng-Da-C%C3%A1-Ch%C3%A9o-Th%E1%BB%9Di-Trang-Thi%E1%BA%BFt-K%E1%BA%BF-AVIANO-i.40342563.19749576955?sp_atk=54082135-e9a0-4082-a921-0b47e5d37110&xptdk=54082135-e9a0-4082-a921-0b47e5d37110,₫598.000,₫275.000,4.9,"1,6k","5,4k",,Đã thích (753),"{'Danh Mục': 'Shopee\nThời Trang Nam\nĐồ Bộ', 'Thương hiệu': 'AVIANO', 'Xuất xứ': 'Việt Nam', 'Mẫu': 'Sọc', 'Số lượng hàng khuyến mãi': '315', 'Số sản phẩm còn lại': '334048', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,Quần Jogger Túi Hộp 4 Màu Thời Trang Thiết Kế Cao Cấp AVIANO,https://shopee.vn/Qu%E1%BA%A7n-Jogger-T%C3%BAi-H%E1%BB%99p-4-M%C3%A0u-Th%E1%BB%9Di-Trang-Thi%E1%BA%BFt-K%E1%BA%BF-Cao-C%E1%BA%A5p-AVIANO-i.40342563.20948091380?sp_atk=c9b744e8-b76d-4f68-9ccc-afd78031e7ad&xptdk=c9b744e8-b76d-4f68-9ccc-afd78031e7ad,₫350.000,₫129.000,4.8,155,590,,Đã thích (160),"{'Danh Mục': 'Shopee\nThời Trang Nam\nQuần Dài/Quần Âu\nQuần Túi Hộp', 'Thương hiệu': 'AVIANO', 'Kho hàng': '835', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,Quần Kaki Nam Dài Thiết Kế Phong Cách Thời Trang AVIANO,https://shopee.vn/Qu%E1%BA%A7n-Kaki-Nam-D%C3%A0i-Thi%E1%BA%BFt-K%E1%BA%BF-Phong-C%C3%A1ch-Th%E1%BB%9Di-Trang-AVIANO-i.40342563.17785640095?sp_atk=8201b5ed-9afa-43b5-b306-00b208fe41d8&xptdk=8201b5ed-9afa-43b5-b306-00b208fe41d8,₫350.000,₫209.000,4.8,54,195,,Đã thích (22),"{'Danh Mục': 'Shopee\nThời Trang Nam\nQuần Dài/Quần Âu\nQuần Dài', 'Thương hiệu': 'AVIANO', 'Chiều dài quần': 'Chiều dài đầy đủ', 'Chất liệu': 'kaki', 'Xuất xứ': 'Việt Nam', 'Mẫu': 'Trơn', 'Kho hàng': '236', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,Combo 12 đôi tất nam Trơn VICERO Kháng khuẩn,https://shopee.vn/Combo-12-%C4%91%C3%B4i-t%E1%BA%A5t-nam-Tr%C6%A1n-VICERO-Kh%C3%A1ng-khu%E1%BA%A9n-i.40342563.19746362013?sp_atk=273b2070-fa62-49ff-aed5-a67d6ee85520&xptdk=273b2070-fa62-49ff-aed5-a67d6ee85520,₫125.000,₫75.000,4.7,29,116,,Đã thích (6),"{'Danh Mục': 'Shopee\nThời Trang Nam\nVớ/Tất', 'Thương hiệu': 'VICERO', 'Kho hàng': '6972', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,Váy Cho Bé Gái 3 Màu Hoạ Tiết Hoa Đáng Yêu Thời Trang BELLO LAND,https://shopee.vn/V%C3%A1y-Cho-B%C3%A9-G%C3%A1i-3-M%C3%A0u-Ho%E1%BA%A1-Ti%E1%BA%BFt-Hoa-%C4%90%C3%A1ng-Y%C3%AAu-Th%E1%BB%9Di-Trang-BELLO-LAND-i.40342563.19340614171?sp_atk=ecf344d6-9cf5-4140-b164-4441575646d0&xptdk=ecf344d6-9cf5-4140-b164-4441575646d0,₫278.000,₫99.000,5.0,47,142,,Đã thích (17),"{'Danh Mục': 'Shopee\nThời Trang Trẻ Em\nTrang phục bé gái\nVáy/Đầm', 'Thương hiệu': 'Bello land', 'Xuất xứ': 'Việt Nam', 'Kho hàng': '75', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,Váy Cho Bé Dáng Xòe Vải Nhung Tăm BELLO LAND,https://shopee.vn/V%C3%A1y-Cho-B%C3%A9-D%C3%A1ng-X%C3%B2e-V%E1%BA%A3i-Nhung-T%C4%83m-BELLO-LAND-i.40342563.18840611269?sp_atk=ac1ce21a-9b8b-4b1a-a762-69439dd9c9aa&xptdk=ac1ce21a-9b8b-4b1a-a762-69439dd9c9aa,₫278.000,₫99.000,4.9,126,432,,Đã thích (60),"{'Danh Mục': 'Shopee\nThời Trang Trẻ Em\nTrang phục bé gái\nVáy/Đầm', 'Thương hiệu': 'Bello land', 'Xuất xứ': 'Việt Nam', 'Kho hàng': '49', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,Áo Khoác Thu Đông Lót Lông Siêu Xinh Cho Bé Bello Land,https://shopee.vn/%C3%81o-Kho%C3%A1c-Thu-%C4%90%C3%B4ng-L%C3%B3t-L%C3%B4ng-Si%C3%AAu-Xinh-Cho-B%C3%A9-Bello-Land-i.40342563.19340600652?sp_atk=b2a5e41b-23fd-44b9-b9a6-68a3b4f8ac15&xptdk=b2a5e41b-23fd-44b9-b9a6-68a3b4f8ac15,₫298.000,₫99.000,4.9,52,134,,Đã thích (34),"{'Danh Mục': 'Shopee\nThời Trang Trẻ Em\nQuần áo em bé\nÁo khoác mùa đông', 'Thương hiệu': 'Bello land', 'Kho hàng': '7', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,Áo Thun Dài Tay 5 Màu Cho Bé Thiết Kế Cao Cấp Thời Trang BELLO LAND,https://shopee.vn/A%CC%81o-Thun-D%C3%A0i-Tay-5-M%C3%A0u-Cho-B%C3%A9-Thi%E1%BA%BFt-K%E1%BA%BF-Cao-C%E1%BA%A5p-Th%E1%BB%9Di-Trang-BELLO-LAND-i.40342563.18840600471?sp_atk=8cc56114-d140-4d8c-8002-b925f8d43300&xptdk=8cc56114-d140-4d8c-8002-b925f8d43300,₫218.000,₫50.000,4.8,65,245,,Đã thích (22),"{'Danh Mục': 'Shopee\nThời Trang Trẻ Em\nQuần áo em bé\nÁo', 'Thương hiệu': 'Bello land', 'Xuất xứ': 'Việt Nam', 'Kho hàng': '333', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,Bộ Quần Áo Cho Bé Thiết Kế Kẻ Ô Cao Cấp Thời Trang BELLO LAND,https://shopee.vn/B%E1%BB%99-Qu%E1%BA%A7n-%C3%81o-Cho-B%C3%A9-Thi%E1%BA%BFt-K%E1%BA%BF-K%E1%BA%BB-%C3%94-Cao-C%E1%BA%A5p-Th%E1%BB%9Di-Trang-BELLO-LAND-i.40342563.18040585153?sp_atk=e5e401b4-6e7b-4fe7-89bb-622691d276dc&xptdk=e5e401b4-6e7b-4fe7-89bb-622691d276dc,₫438.000,₫99.000,4.9,85,220,,Đã thích (33),"{'Danh Mục': 'Shopee\nThời Trang Trẻ Em\nTrang phục bé trai\nBộ quần áo', 'Thương hiệu': 'Bello land', 'Kho hàng': '349', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,Bộ Quần Áo Cho Bé Trai Chất Liệu Nhung Tăm Cao Cấp Thời Trang BELLO LAND,https://shopee.vn/B%E1%BB%99-Qu%E1%BA%A7n-%C3%81o-Cho-B%C3%A9-Trai-Ch%E1%BA%A5t-Li%E1%BB%87u-Nhung-T%C4%83m-Cao-C%E1%BA%A5p-Th%E1%BB%9Di-Trang-BELLO-LAND-i.40342563.18840583031?sp_atk=42c32c07-e5eb-4037-b905-6ed10af8432b&xptdk=42c32c07-e5eb-4037-b905-6ed10af8432b,₫438.000,₫164.000,4.9,30,117,,Đã thích (84),"{'Danh Mục': 'Shopee\nThời Trang Trẻ Em\nTrang phục bé trai\nBộ quần áo', 'Thương hiệu': 'Bello land', 'Kho hàng': '4', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,Quần Short Gió Nam Thể Thao Kiểu Dáng Năng Động Thời Trang AVIANO,https://shopee.vn/Qu%E1%BA%A7n-Short-Gi%C3%B3-Nam-Th%E1%BB%83-Thao-Ki%E1%BB%83u-D%C3%A1ng-N%C4%83ng-%C4%90%E1%BB%99ng-Th%E1%BB%9Di-Trang-AVIANO-i.40342563.20936526903?sp_atk=b3338877-d68a-460b-b79e-a90d9a73a9de&xptdk=b3338877-d68a-460b-b79e-a90d9a73a9de,₫258.000,₫89.000,4.8,114,418,,Đã thích (26),"{'Danh Mục': 'Shopee\nThời Trang Nam\nQuần Short\nQuần Đùi/Quần Short', 'Thương hiệu': 'AVIANO', 'Phong cách': 'Thể thao', 'Loại khóa': 'Khóa kéo', 'Dịp': 'Hằng Ngày', 'Loại quần short': 'Jersey', 'Mẫu': 'Trơn', 'Chất liệu': 'Gió', 'Kho hàng': '2896', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,Váy Cho Bé Gái Dáng Xòe Xinh Xắn BELLO LAND,https://shopee.vn/V%C3%A1y-Cho-B%C3%A9-G%C3%A1i-D%C3%A1ng-X%C3%B2e-Xinh-X%E1%BA%AFn-BELLO-LAND-i.40342563.21531035702?sp_atk=15b23c0c-b368-4f99-a125-d49d7cd5848a&xptdk=15b23c0c-b368-4f99-a125-d49d7cd5848a,₫218.000,₫79.000,4.8,29,65,,Đã thích (15),"{'Danh Mục': 'Shopee\nThời Trang Trẻ Em\nQuần áo em bé\nVáy/đầm', 'Thương hiệu': 'Bello land', 'Xuất xứ': 'Việt Nam', 'Kho hàng': '95', 'Gửi từ': 'Hà Nội'}"
sp.btw2,Aviano Menswear,Bộ Nữ Kiểu Dáng Công Sở Chất Liệu Cao Cấp Thương Hiệu NORICK,https://shopee.vn/B%E1%BB%99-N%E1%BB%AF-Ki%E1%BB%83u-D%C3%A1ng-C%C3%B4ng-S%E1%BB%9F-Ch%E1%BA%A5t-Li%E1%BB%87u-Cao-C%E1%BA%A5p-Th%C6%B0%C6%A1ng-Hi%E1%BB%87u-NORICK-i.40342563.20130983811?sp_atk=381ad424-0a9f-491a-a1b0-5dee88efd374&xptdk=381ad424-0a9f-491a-a1b0-5dee88efd374,₫438.000,₫130.000,4.9,22,57,,Đã thích (37),"{'Danh Mục': 'Shopee\nThời Trang Nữ\nBộ\nĐồ lẻ', 'Thương hiệu': 'Norick', 'Xuất xứ': 'Việt Nam', 'Kho hàng': '39', 'Gửi từ': 'Hà Nội'}"
